,turker_id,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,slot_chosen
1779,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1780,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1781,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1782,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1783,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1784,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1785,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1786,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1787,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1788,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1789,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1790,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1791,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1792,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1793,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1794,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,4
1795,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1796,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),SharedRide(3+),Transit,SharedRide(2),,,,2
1797,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),SharedRide(3+),Transit,SharedRide(2),,,,2
1798,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1799,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1800,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1801,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),SharedRide(3+),Walk,Transit,SharedRide(2),Bike,,3
1802,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1803,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,5
1804,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1805,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1806,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,5
1807,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1808,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1809,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1810,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1811,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1812,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1813,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1814,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1815,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1816,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1817,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1818,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1819,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1820,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1821,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,4
1822,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,4
1823,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1824,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1825,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1826,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1827,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1828,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1829,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1830,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1831,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1832,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1833,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1834,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1835,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1836,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1837,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1838,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1839,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1840,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1841,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,2
1842,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1843,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1844,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1845,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1846,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1847,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1848,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1849,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1850,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1851,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,7
1852,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1853,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1854,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1855,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1856,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1857,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1858,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1859,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1860,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1861,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,4
1862,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1863,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1864,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1865,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1866,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1867,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1868,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1869,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1870,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1871,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1872,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1873,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1874,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1875,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1876,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1877,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1878,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1879,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1880,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1881,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,3
1882,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1883,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1884,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1885,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,SharedRide(2),Bike,,2
1886,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1887,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1888,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1889,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1890,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1891,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1892,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1893,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1894,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1895,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1896,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1897,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1898,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1899,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1900,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1901,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1902,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1903,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1904,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1905,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1906,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1907,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1908,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1909,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1910,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1911,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1912,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1913,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1914,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,4
1915,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1916,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1917,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1918,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1919,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1920,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1921,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1922,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1923,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1924,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1925,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1926,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,5
1927,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,5
1928,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1929,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1930,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1931,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1932,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1933,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1934,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1935,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1936,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1937,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1938,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1939,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1940,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1941,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1942,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1943,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1944,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1945,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1946,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1947,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1948,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1949,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1950,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1951,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1952,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1953,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1954,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1955,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1956,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1957,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1958,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,5
1959,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1960,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1961,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1962,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1963,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1964,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,2
1965,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1966,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1967,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1968,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,3
1969,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1970,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1971,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1972,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1973,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1974,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,2
1975,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,2
1976,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,7
1977,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1978,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
1979,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1980,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,2
1981,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,6
